Entity,Label,Role,Verb,Voice,Sentiment,Uncertainty,Is_Violent,Is_Pronoun,Identity_Group
ukraine,UKR_POLITICAL,PATIENT,supply,active,-0.6249309182167053,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,eat,active,0.4982548654079437,0.0,False,True,IN_GROUP
we,IN_GROUP,PATIENT,leave,passive,0.0,0.0,False,True,IN_GROUP
zelensky,UKR_POLITICAL,AGENT,want,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,decide,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,decide,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,tell,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,reveal,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,reveal,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,intensify,active,0.0,0.0149,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,carry,active,-0.5746721029281616,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,negotiate,active,0.0,0.1,False,True,IN_GROUP
ukraine,UKR_POLITICAL,PATIENT,resolve,passive,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,spread,active,-0.7996170520782471,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,open,active,-0.7996170520782471,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,piss,passive,-0.9074459075927734,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,find,active,-0.9074459075927734,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,ignore,passive,-0.8389932513237,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,establish,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,sound,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,prevent,active,-0.7130884528160095,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,wipe,passive,-0.7130884528160095,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,wipe,passive,-0.7130884528160095,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,prevent,active,-0.7130884528160095,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,lose,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,agree,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,supply,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,avoid,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,maintain,active,0.0,0.0087,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,catch,passive,-0.887480616569519,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,do,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,help,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,state,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,thank,active,0.5611180067062378,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,promise,active,0.5611180067062378,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,reveal,active,-0.5015560388565063,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,reveal,active,-0.5015560388565063,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,lose,active,-0.5472722053527832,0.027,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,go,active,-0.5472722053527832,0.027,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,bring,active,0.0,0.0217,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,increase,active,0.0,0.0217,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,increase,active,0.0,0.0217,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,allocate,active,0.0,0.0217,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,win,passive,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,create,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,do,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,make,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,respond,active,0.0,0.0118,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,release,active,0.0,0.0118,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,turn,active,-0.7619552612304688,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,speak,active,0.0,0.027,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,have,active,0.0,0.027,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,feel,active,-0.8005946278572083,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,do,active,-0.8005946278572083,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,do,active,-0.8005946278572083,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,mean,active,0.0,0.0455,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,defend,active,0.0,0.0455,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,defend,active,0.0,0.0455,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,attack,active,0.0,0.0455,True,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,do,active,-0.6094736456871033,0.125,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,do,active,-0.6094736456871033,0.125,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,do,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,call,active,0.0,0.0,False,True,IN_GROUP
ukraine,UKR_POLITICAL,AGENT,attack,active,0.0,0.0,True,False,NAMED_ENTITY
we,IN_GROUP,AGENT,seem,active,0.0,0.0667,False,True,IN_GROUP
we,IN_GROUP,AGENT,have,active,-0.8168696761131287,0.0526,False,True,IN_GROUP
ukraine,UKR_POLITICAL,PATIENT,change,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,support,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,die,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,execute,active,0.0,0.0,True,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,look,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,prepare,active,0.0,0.0,False,True,IN_GROUP
russia,RU_POLITICAL,PATIENT,threaten,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,rise,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,see,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,see,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,miss,active,-0.5652472972869873,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,understand,active,-0.8346437811851501,0.0256,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,understand,active,-0.8346437811851501,0.0256,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,regard,passive,0.0,0.0286,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,AGENT,regard,passive,0.0,0.0286,False,False,NAMED_ENTITY
poland,WEST_ACTORS,PATIENT,connect,active,-0.5057575702667236,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,want,active,-0.4964943826198578,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,tell,active,-0.4964943826198578,0.0,False,True,IN_GROUP
ukraine,UKR_POLITICAL,AGENT,know,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,meet,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,go,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,go,active,0.0,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,want,active,0.0,0.0,False,True,OUT_GROUP
ukraine,UKR_POLITICAL,AGENT,come,active,-0.8613952398300171,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,move,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,move,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,talk,active,-0.5959930419921875,0.0,False,True,IN_GROUP
eu,WEST_ACTORS,AGENT,eat,active,-0.8156751394271851,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,hang,active,-0.8156751394271851,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,eat,active,-0.8156751394271851,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,eat,active,-0.8156751394271851,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,eat,active,-0.8156751394271851,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,hang,active,-0.8156751394271851,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,hang,active,-0.8156751394271851,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,try,active,-0.6241271495819092,0.0,False,False,NAMED_ENTITY
poland,WEST_ACTORS,AGENT,decide,active,-0.6241271495819092,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,try,active,-0.6241271495819092,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,push,active,-0.6241271495819092,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,give,active,-0.6241271495819092,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,announce,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,announce,active,0.0,0.0,False,False,NAMED_ENTITY
germany,WEST_ACTORS,AGENT,end,active,-0.934238076210022,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,offer,active,-0.7792117595672607,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,reveal,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,pay,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,kill,active,-0.6963571310043335,0.0465,True,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,lose,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,start,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,kill,active,0.0,0.0,True,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,win,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,count,active,-0.8549546599388123,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,count,active,-0.8549546599388123,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,admit,passive,0.0,0.0278,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,set,active,-0.6333664655685425,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,late,active,-0.5804808139801025,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,repeat,active,-0.5804808139801025,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,give,active,-0.5804808139801025,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,kill,active,-0.5804808139801025,0.0,True,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,become,active,0.0,0.0256,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,send,active,0.0,0.0256,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,remember,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,joke,active,0.0,0.0,False,True,IN_GROUP
usa,WEST_ACTORS,AGENT,bless,active,-0.5139330625534058,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,bless,active,-0.5139330625534058,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,shift,active,-0.5139330625534058,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,say,active,0.0,0.0833,False,True,OUT_GROUP
un,INTL_ACTORS,AGENT,look,active,0.9453586935997009,0.0,False,False,NAMED_ENTITY
donetsk,UKR_POLITICAL,PATIENT,transfer,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,act,active,0.0,0.0,False,True,IN_GROUP
un,INTL_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
donetsk,UKR_POLITICAL,AGENT,cost,active,-0.8248630166053772,0.0,False,False,NAMED_ENTITY
donetsk,UKR_POLITICAL,PATIENT,carry,passive,-0.7169914245605469,0.0417,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,refuse,active,-0.5175980925559998,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,get,active,-0.6693910360336304,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,look,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,withdraw,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,dare,active,0.0,0.037,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,claim,active,0.0,0.037,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,dare,active,0.0,0.037,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,receive,active,0.0,0.037,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,unite,active,0.0,0.037,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,unite,active,0.0,0.037,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,become,active,0.0,0.0345,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,dare,active,0.0,0.0345,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,chase,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,hesitate,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,recognize,passive,0.0,0.0,False,False,NAMED_ENTITY
nato,WEST_ACTORS,AGENT,avoid,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,avoid,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,charter,passive,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,pass,active,-0.7619954347610474,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,impose,active,-0.7619954347610474,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,demand,active,-0.7619954347610474,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,demand,active,-0.7619954347610474,0.0,False,False,NAMED_ENTITY
nato,WEST_ACTORS,PATIENT,hypnotize,active,-0.7619954347610474,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,speak,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,sit,active,-0.5336399078369141,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,win,active,-0.5336399078369141,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,have,active,0.7886073589324951,0.0286,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,have,active,0.7886073589324951,0.0286,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,say,active,0.7886073589324951,0.0286,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,matter,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,discuss,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,turn,active,-0.6363509297370911,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,turn,active,-0.6363509297370911,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,come,active,-0.5308034420013428,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,put,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,try,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,put,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,understand,passive,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,arise,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,seem,active,0.0,0.1111,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,PATIENT,destroy,active,-0.6745817065238953,0.0,True,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,PATIENT,reach,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,reach,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,destroy,passive,-0.8890110850334167,0.0,True,False,NAMED_ENTITY
civilians,CIVILIANS,PATIENT,kill,active,-0.9270939230918884,0.0,True,False,NAMED_ENTITY
nato,WEST_ACTORS,AGENT,think,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,take,active,0.0,0.0,False,True,IN_GROUP
putin,RU_POLITICAL,AGENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,PATIENT,give,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,go,active,0.0,0.0,False,True,IN_GROUP
they,OUT_GROUP,PATIENT,take,active,0.0,0.0,False,True,OUT_GROUP
they,OUT_GROUP,AGENT,take,active,0.0,0.0,False,True,OUT_GROUP
we,IN_GROUP,PATIENT,take,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,see,active,0.0,0.0,False,True,IN_GROUP
russia,RU_POLITICAL,AGENT,beat,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,beat,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,expose,active,-0.8761327266693115,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,try,active,-0.8761327266693115,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,decide,active,-0.8761327266693115,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,paralyze,active,-0.8761327266693115,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,AGENT,want,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,disavize,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,provide,active,0.0,0.0357,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,report,active,0.0,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,go,active,0.0,0.0,False,True,OUT_GROUP
un,INTL_ACTORS,PATIENT,counter,active,-0.8619426488876343,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,breathe,active,-0.7566825747489929,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,wash,active,-0.7416186928749084,0.0,False,True,OUT_GROUP
they,OUT_GROUP,AGENT,try,active,-0.7416186928749084,0.0,False,True,OUT_GROUP
un,INTL_ACTORS,AGENT,make,active,-0.9207465648651123,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,make,active,-0.9207465648651123,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,do,active,0.0,0.2,False,True,OUT_GROUP
un,INTL_ACTORS,PATIENT,punch,active,-0.8973597884178162,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,cut,active,-0.8973597884178162,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,intend,active,0.0,0.0068,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,appoint,active,0.0,0.0068,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,perceive,active,0.0,0.0068,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,perceive,active,0.0,0.0068,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,save,active,0.0,0.0068,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,include,passive,0.0,0.0068,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,care,active,-0.8562828302383423,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
lavrov,RU_POLITICAL,AGENT,give,active,0.0,0.0164,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,rejoice,active,0.0,0.0556,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,keep,active,0.0,0.0303,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,restore,active,0.0,0.0488,False,False,NAMED_ENTITY
poland,WEST_ACTORS,AGENT,begin,active,0.0,0.0488,False,False,NAMED_ENTITY
poland,WEST_ACTORS,AGENT,begin,active,0.0,0.0488,False,False,NAMED_ENTITY
poland,WEST_ACTORS,AGENT,begin,active,0.0,0.0488,False,False,NAMED_ENTITY
poland,WEST_ACTORS,AGENT,stop,active,0.0,0.0488,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,celebrate,active,0.8589139580726624,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,run,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,get,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,ask,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,lead,active,-0.6133401989936829,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,undermine,active,-0.6133401989936829,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,want,active,-0.8009864687919617,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,want,active,-0.8009864687919617,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,want,active,-0.8505145311355591,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,seem,active,-0.6957084536552429,0.0182,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,lead,active,-0.6957084536552429,0.0182,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,announce,active,0.0,0.0132,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,announce,active,0.0,0.0132,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,announce,active,0.0,0.0132,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,announce,active,0.0,0.0132,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,come,active,0.0,0.0132,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,announce,active,0.0,0.0132,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,announce,active,0.0,0.0132,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,bear,passive,-0.9063645601272583,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,have,active,-0.6416438817977905,0.0,False,True,IN_GROUP
un,INTL_ACTORS,PATIENT,break,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,break,passive,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,know,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,fly,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,do,active,-0.7169081568717957,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
kremlin,RU_POLITICAL,PATIENT,influence,passive,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,influence,passive,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,happen,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,see,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,destroy,active,-0.7987375855445862,0.0222,True,False,NAMED_ENTITY
kremlin,RU_POLITICAL,PATIENT,influence,active,-0.7987375855445862,0.0222,False,False,NAMED_ENTITY
germany,WEST_ACTORS,AGENT,confirm,active,0.0,0.0,False,False,NAMED_ENTITY
germany,WEST_ACTORS,PATIENT,confirm,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,find,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,remain,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
germany,WEST_ACTORS,AGENT,arrive,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,announce,active,0.0,0.0,False,False,NAMED_ENTITY
germany,WEST_ACTORS,AGENT,await,active,0.0,0.0,False,False,NAMED_ENTITY
germany,WEST_ACTORS,PATIENT,await,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,purchase,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,maintain,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,refuse,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,allocate,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,work,active,0.0,0.0278,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,send,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,send,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,accept,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,force,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,die,active,0.0,0.0,False,False,NAMED_ENTITY
